# EOG Features (36 columns):
# 1.BlinkRateMax 2.BlinkRateMean...36.SaccadeVarMax
-0.975139	-1.135631	-1.008434	-0.132309	-0.130930	-0.910644	-0.828211	-0.827839	-0.109368	-0.091648	-0.830913	-1.154552	-1.088835	-0.140543	-0.159685	-0.665684	-0.839469	-0.876273	-0.137829	-0.122074	-0.722401	-1.110127	-1.004895	-0.178495	-0.127531	-0.700425	-0.965718	-0.980548	-0.150594	-0.115623	-0.245500	-0.396248	-0.336369	-0.121578	-0.115993	-0.485857	-0.423194	-0.343221	-0.124228	-0.116974	-0.497694	-0.885954	-0.825706	-0.139134	-0.122447	-0.702423	-0.852885	-0.711937	-0.156168	-0.139136	-0.765888	-0.942064	-0.616189	-0.139896	-0.117249	-0.602347	-0.909448	-0.777415	-0.211175	-0.173076	-0.718780	-0.848340	-0.711416	-0.165315	-0.147808	-0.764698	-0.956805	-0.818374	-0.193932	-0.166879	-0.615542	-0.949611	-0.802653	-0.234501	-0.186062	-0.737233	-0.969432	-0.804655	-0.199096	-0.168930	-0.758475	-0.842228	-0.750591	-0.173634	-0.153174	-1.661340	-1.650082	-1.463682	-1.687260	-1.691066	-1.691782	-1.389593	-1.577065	-1.289184	-1.283041	-1.286123	-2.787546	0.000000	-3.351102	-3.283799	-3.584050	-4.126740	-2.310839	-2.463639	-0.960337	11.047180	3.934577	-1.480615	-1.045948	-0.817517	-1.797925	-2.027150	-1.589763	-1.653320	-3.745026	-1.480615	-1.045948	-0.817517	-1.797925	-2.027150	-1.589763
-0.584441	-0.817175	-1.111444	-0.082915	-0.099120	-0.521563	-0.866400	-0.783719	-0.093957	-0.103286	-0.679741	-0.868546	-1.194939	-0.175770	-0.131215	-0.543772	-0.845653	-0.892976	-0.121141	-0.143468	-0.873912	-0.861539	-1.150621	-0.160870	-0.122004	-0.652042	-0.917192	-1.005294	-0.136709	-0.127012	-0.333903	-0.289050	-0.247521	-0.127867	-0.117403	-0.358708	-0.400391	-0.438898	-0.129372	-0.117454	-0.533508	-0.757445	-0.785035	-0.163858	-0.123857	-0.471426	-0.866471	-0.738467	-0.164126	-0.141808	-0.442632	-0.884751	-0.960959	-0.173792	-0.117779	-0.734217	-0.899732	-0.857021	-0.204795	-0.193315	-0.532355	-0.884882	-0.739640	-0.172449	-0.150373	-0.565995	-1.007919	-0.946920	-0.196549	-0.164524	-0.742920	-0.943686	-0.892910	-0.227015	-0.211767	-0.558335	-1.023884	-0.835415	-0.205054	-0.171874	-0.567847	-0.902386	-0.866429	-0.172976	-0.152514	-0.882471	-0.847526	-1.050428	-0.774655	-0.617265	-0.704224	-1.006702	-0.759387	-1.289184	-1.283041	-1.286123	0.948628	0.000000	1.563429	0.743982	-1.434941	1.690632	0.766224	2.234209	1.056246	2.964101	1.181321	-0.916066	-1.045948	-0.817517	0.870053	2.183399	-0.594011	-1.138500	-2.675349	-0.916066	-1.045948	-0.817517	0.870053	2.183399	-0.594011
-0.740664	-1.020964	-1.070887	-0.066496	-0.075255	-0.624986	-0.820429	-0.604666	-0.097876	-0.095582	-0.638211	-1.086012	-1.189288	-0.069341	-0.085779	-0.485116	-0.864879	-0.572013	-0.154024	-0.137899	-0.698211	-1.079514	-1.103519	-0.164502	-0.119881	-0.450987	-0.963423	-0.646815	-0.153685	-0.119319	-0.340334	-0.325206	-0.005550	-0.118450	-0.117278	-0.444514	-0.374599	-0.063872	-0.128109	-0.116701	-0.675749	-0.859729	-0.710324	-0.166046	-0.124085	-0.685532	-0.853317	-0.613660	-0.173063	-0.139929	-0.678508	-0.917337	-0.642719	-0.182710	-0.115436	-0.698681	-0.868671	-0.779898	-0.208737	-0.190015	-0.711817	-0.850366	-0.618772	-0.179079	-0.149606	-0.622009	-0.931736	-0.724803	-0.208207	-0.163403	-0.698488	-0.906273	-0.807706	-0.225794	-0.207498	-0.719389	-0.971964	-0.703956	-0.213603	-0.170906	-0.620280	-0.827060	-0.665143	-0.182635	-0.152364	-0.616581	-0.634475	-0.442598	-0.575148	-0.538564	-0.539349	-0.536061	-0.642410	-0.650180	-0.964179	-0.784529	0.032041	0.000000	0.406731	-0.367221	-1.175677	0.189092	-0.257996	0.599048	1.115752	1.601626	1.146772	-0.702810	-0.839620	0.046622	0.013781	0.624271	-0.532597	-0.417753	-2.076329	-0.702810	-0.839620	0.046622	0.013781	0.624271	-0.532597
-0.662529	-1.270269	-1.153348	-0.133963	-0.087243	-0.673841	-0.950418	-0.922569	-0.131857	-0.108543	-0.531762	-1.178029	-1.269069	-0.037253	-0.108207	-0.506808	-0.891356	-0.946720	-0.176795	-0.145540	-0.485171	-1.162778	-1.260609	-0.153197	-0.109632	-0.569311	-0.999087	-1.078453	-0.175632	-0.130986	-0.343363	-0.361650	-0.316759	-0.125026	-0.116839	-0.547066	-0.393787	-0.545010	-0.130127	-0.117651	-0.636160	-0.933607	-0.949758	-0.168599	-0.123162	-0.534116	-0.923968	-0.919280	-0.167892	-0.142085	-0.694656	-0.929873	-1.095019	-0.186164	-0.117233	-0.568656	-1.011857	-1.020927	-0.229300	-0.197192	-0.572331	-0.928358	-0.918166	-0.175363	-0.150286	-0.611109	-1.078313	-1.100528	-0.196305	-0.167159	-0.565889	-1.056526	-1.065337	-0.251960	-0.218845	-0.571673	-1.079294	-1.043103	-0.208809	-0.172588	-0.601449	-0.955438	-0.999563	-0.173777	-0.154850	-0.040135	-0.104369	-0.014169	-0.118568	-0.015083	-0.057516	-0.174388	-0.262877	0.285419	0.360688	0.331399	-0.269563	0.000000	0.368107	-0.840277	-0.804018	-0.206924	-0.486266	-0.009094	0.130601	0.866433	0.037833	-0.188945	-0.840160	-0.200275	-0.171590	-0.047496	-0.792653	0.111776	-0.719367	-0.188945	-0.840160	-0.200275	-0.171590	-0.047496	-0.792653
-0.256242	-0.879603	-0.885420	-0.052442	-0.070810	1.005256	-0.426587	-0.484656	-0.074214	-0.114796	-0.564620	-0.936997	-1.168227	0.195679	0.270982	-0.165456	-0.506034	-0.783037	-0.101542	-0.120903	-0.400187	-0.892692	-1.134875	-0.112173	-0.093812	-0.470671	-0.624303	-0.864521	-0.157466	-0.123656	-0.299907	-0.265033	-0.290438	-0.118526	-0.116296	-0.080121	-0.248852	-0.495230	-0.119682	-0.116490	-0.172793	-0.758984	-0.711067	-0.134526	-0.117525	0.204732	-0.711028	-0.659766	-0.157556	-0.132793	0.409692	-0.493306	-0.779371	-0.149232	-0.116635	-0.266274	-0.839940	-0.699913	-0.189327	-0.129242	0.134455	-0.723580	-0.646450	-0.168173	-0.141026	0.358650	-0.564934	-0.703006	-0.195704	-0.154328	-0.275495	-0.864798	-0.722103	-0.206593	-0.133523	0.152449	-0.823510	-0.723853	-0.200098	-0.158646	0.367796	-0.500549	-0.640505	-0.174211	-0.145205	-0.400403	-0.447861	-0.336283	-0.467166	-0.387523	-0.420686	-0.444434	-0.554919	-0.064493	-0.004585	-0.028050	-0.230591	0.000000	0.161215	-0.893306	-0.041756	-0.019516	-0.542727	-0.057341	-0.251411	0.434462	-0.350469	-0.475983	-0.885891	-0.337440	-0.272863	-0.245801	-0.918573	-0.280467	-0.821241	-0.475983	-0.885891	-0.337440	-0.272863	-0.245801	-0.918573
-0.323982	-0.489617	0.414964	-0.070975	-0.069586	-0.210330	-0.385964	0.273258	-0.107942	-0.093538	-0.490316	-0.305427	0.693010	-0.023553	-0.114517	-0.157527	-0.292274	0.318422	-0.133094	-0.120682	-0.379437	0.223123	0.718900	-0.130574	-0.118932	-0.105304	-0.100212	0.547489	-0.147434	-0.116182	-0.340163	-0.257347	-0.184970	-0.103171	-0.116051	-0.384716	-0.198782	0.015068	-0.096228	-0.114218	-0.049265	0.147306	-0.168495	-0.086392	-0.119177	0.280775	0.813305	0.760864	-0.109485	-0.138890	-0.090611	0.101895	0.369508	-0.094071	-0.113061	-0.091780	0.758136	0.558737	-0.149461	-0.177599	0.201153	0.757333	0.806022	-0.127200	-0.148325	0.102456	0.740046	1.040025	-0.169009	-0.162580	-0.075688	0.838472	0.622146	-0.160060	-0.196326	0.205481	0.918129	1.003408	-0.139128	-0.169955	0.082040	0.622740	0.927027	-0.155703	-0.150957	-0.010172	-0.085144	-0.172712	-0.109664	0.022341	-0.040877	-0.226307	-0.164524	0.255957	0.450737	0.354850	-0.202553	0.000000	-0.040167	-0.892269	0.069764	-0.214888	-0.602598	-0.297227	-0.392327	0.178824	-0.553326	-0.026916	-0.878898	-0.424726	-0.413210	-0.459393	-0.958630	-0.108861	-0.244264	-0.026916	-0.878898	-0.424726	-0.413210	-0.459393	-0.958630
-0.500127	-0.911787	-0.816050	-0.080384	-0.078766	-0.322435	-0.624141	-0.594348	-0.100444	-0.101001	-0.513671	-0.888642	-0.863053	0.023502	0.008584	-0.411689	-0.646495	-0.661223	-0.127874	-0.126872	-0.496543	-0.824724	-0.831701	-0.135259	-0.109806	-0.493878	-0.725615	-0.702584	-0.153851	-0.121992	-0.323495	-0.318739	-0.241545	-0.119482	-0.116777	-0.394832	-0.338149	-0.333907	-0.123442	-0.116741	-0.449291	-0.701634	-0.675035	-0.143441	-0.120752	-0.346432	-0.610256	-0.500077	-0.153919	-0.137882	-0.395911	-0.695792	-0.624253	-0.158683	-0.117464	-0.516617	-0.672017	-0.607491	-0.179039	-0.159066	-0.398290	-0.621709	-0.495497	-0.163093	-0.146391	1.825094	-0.657455	-0.578860	-0.192341	-0.162514	-0.518650	-0.694570	-0.624340	-0.192969	-0.169687	-0.404097	-0.708307	-0.548811	-0.191679	-0.166354	1.972652	-0.588297	-0.532444	-0.171314	-0.151077	0.229746	0.108561	-0.181133	0.086692	0.275356	0.180262	-0.210342	0.034448	0.018243	0.184002	0.102393	-0.270094	0.000000	-0.189839	-1.164866	0.282358	-0.511995	-0.814024	-0.560377	-0.400881	0.474284	-0.403616	0.198229	-0.904598	-0.485156	-0.486506	-0.688188	-1.003288	-0.108861	-0.437255	0.198229	-0.904598	-0.485156	-0.486506	-0.688188	-1.003288
-0.367733	-0.885893	-0.825668	-0.066384	-0.064114	-0.280641	-0.624854	-0.633598	-0.082597	-0.093134	-0.404693	-0.842535	-0.862738	0.075613	0.031896	-0.368258	-0.642196	-0.680918	-0.111074	-0.115857	-0.406400	-0.807658	-0.869099	-0.127641	-0.105577	-0.449630	-0.717758	-0.726212	-0.141362	-0.110980	-0.320196	-0.312276	-0.255162	-0.119882	-0.116664	-0.395225	-0.330229	-0.372281	-0.124819	-0.116723	-0.445864	-0.703171	-0.691634	-0.143419	-0.118391	-0.320126	-0.613966	-0.525180	-0.146723	-0.135169	-0.391752	-0.687069	-0.693015	-0.162209	-0.117842	-0.483418	-0.668841	-0.624519	-0.130985	-0.120205	-0.374584	-0.626442	-0.520597	-0.155057	-0.143017	1.849903	-0.659882	-0.622420	-0.182880	-0.157559	-0.483256	-0.691692	-0.642417	-0.133987	-0.122227	-0.377870	-0.715468	-0.577304	-0.177993	-0.160726	1.998250	-0.591093	-0.570877	-0.164660	-0.147474	0.159359	0.042298	-0.281861	-0.001552	0.187642	0.091118	-0.317032	-0.072484	-0.156080	-0.011604	-0.082742	-0.224892	0.000000	-0.227536	-1.307231	0.333960	-0.662774	-0.962045	-0.714458	-0.195578	0.196793	-0.119004	0.128243	-0.923445	-0.529471	-0.479076	-0.823700	-0.821973	-0.211825	-0.749930	0.128243	-0.923445	-0.529471	-0.479076	-0.823700	-0.821973
-0.369260	-0.868479	-0.829871	-0.067565	-0.058635	-0.334636	-0.615498	-0.659473	-0.073730	-0.088439	-0.374241	-0.811383	-0.852124	0.139813	0.075264	-0.388778	-0.632647	-0.697483	-0.103316	-0.107099	-0.360051	-0.806346	-0.876950	-0.124460	-0.099714	-0.460485	-0.707316	-0.738171	-0.139444	-0.106087	-0.337751	-0.319225	-0.283063	-0.119851	-0.116443	-0.421722	-0.322905	-0.399801	-0.125140	-0.116671	-0.475035	-0.705576	-0.711508	-0.144132	-0.117403	-0.366157	-0.584790	-0.539547	-0.145379	-0.134022	-0.438538	-0.660739	-0.709466	-0.162503	-0.117926	-0.492531	-0.638454	-0.638067	-0.123558	-0.108931	-0.415793	-0.596239	-0.534845	-0.152855	-0.141643	1.808952	-0.626523	-0.639122	-0.183261	-0.157010	-0.491947	-0.658110	-0.656872	-0.124064	-0.107915	-0.418822	-0.679099	-0.594283	-0.175615	-0.158407	1.958993	-0.560470	-0.585384	-0.165161	-0.147106	0.114571	0.025962	-0.342769	-0.015449	0.183613	0.080932	-0.354611	-0.060274	-0.289387	-0.161185	-0.224317	-0.370313	0.000000	-0.366949	-1.465785	0.121812	-0.889710	-1.068267	-0.878869	-0.367224	0.084257	-0.315677	0.086169	-0.937857	-0.563358	-0.568128	-0.954403	-0.873734	-0.290562	-0.535994	0.086169	-0.937857	-0.563358	-0.568128	-0.954403	-0.873734
-0.382638	-0.848411	-0.814006	-0.067126	-0.055171	-0.327929	-0.570783	-0.728761	-0.051427	-0.083236	-0.379740	-0.778833	-0.813777	0.175165	0.095805	-0.384807	-0.591232	-0.766075	-0.084988	-0.094764	-0.340699	-0.785870	-0.881193	-0.118559	-0.094035	-0.449414	-0.669153	-0.805084	-0.123636	-0.096476	-0.330676	-0.330245	-0.348047	-0.121031	-0.115935	-0.417177	-0.323437	-0.479246	-0.125903	-0.116563	-0.462752	-0.707410	-0.750517	-0.140468	-0.113486	-0.333268	-0.589662	-0.583124	-0.136861	-0.128719	-0.434411	-0.657462	-0.776777	-0.163478	-0.117555	-0.467314	-0.648363	-0.647923	-0.081183	-0.066643	-0.391153	-0.601418	-0.576136	-0.143902	-0.135479	1.828331	-0.615162	-0.692561	-0.174974	-0.147491	-0.465589	-0.669796	-0.667492	-0.072975	-0.057119	-0.394263	-0.684851	-0.640860	-0.161995	-0.148268	1.978381	-0.551065	-0.632805	-0.159178	-0.140572	0.228658	0.106916	0.014297	0.097741	0.184545	0.142926	-0.148096	-0.045579	-0.225219	-0.170032	-0.181383	-0.214041	0.000000	-0.361333	-1.296077	0.230935	-0.767040	-0.977871	-0.874629	-0.546232	0.073439	-0.450545	0.138878	-0.499894	-0.534337	-0.554059	-0.989125	-0.927380	0.216288	-0.096864	0.138878	-0.499894	-0.534337	-0.554059	-0.989125	-0.927380
