# EOG Features (36 columns):
# 1.BlinkRateMax 2.BlinkRateMean...36.SaccadeVarMax
-0.707763	-0.706828	-0.688248	-0.670077	-0.654796	-0.664342	-0.593421	-0.589417	-0.424494	-0.422539	-0.423522	0.195054	-0.681190	0.679408	-1.076839	-1.938622	-1.221664	-0.984393	-1.106471	0.888598	-0.846993	0.302818	-0.526436	-0.222095	-0.184061	-0.056252	-0.928075	-0.447939	-0.648202	-0.937213	-0.526436	-0.222095	-0.184061	-0.056252	-0.928075	-0.447939
-0.707763	-0.706828	-0.688248	-0.670077	-0.654796	-0.664342	-0.593421	-0.589417	-0.424494	-0.422539	-0.423522	-0.523423	-0.681190	-0.176072	-1.579253	-0.264398	-1.764997	-1.039328	-1.151715	-4.179131	-1.537899	-2.755007	-0.526436	-0.222095	-0.184061	-0.265716	-1.056132	-1.809219	-0.648202	-2.362424	-0.526436	-0.222095	-0.184061	-0.265716	-1.056132	-1.809219
-0.707763	-0.706828	-0.688248	-0.670077	-0.654796	-0.664342	-0.593421	-0.589417	-0.424494	-0.422539	-0.423522	-0.276125	-0.681190	0.128766	-1.333972	-0.876259	-1.472660	-1.002010	-1.126158	-2.648837	-1.556742	-2.057936	-0.526436	-0.222095	-0.184061	-0.189927	-1.018016	-1.296313	-0.648202	-1.507297	-0.526436	-0.222095	-0.184061	-0.189927	-1.018016	-1.296313
-0.707763	-0.706828	-0.688248	-0.670077	-0.654796	-0.664342	-0.593421	-0.589417	-0.424494	-0.422539	-0.423522	0.357986	-0.681190	2.304292	0.958487	-0.898503	0.480916	0.382275	1.035852	-2.061402	-1.493035	-1.611558	-0.526436	-0.222095	-0.184061	0.890549	2.016211	-1.025529	-0.648202	-1.242615	-0.526436	-0.222095	-0.184061	0.890549	2.016211	-1.025529
-0.707763	-0.706828	-0.688248	-0.670077	-0.654796	-0.664342	-0.593421	-0.589417	-0.424494	-0.422539	-0.423522	0.479582	-0.681190	2.284416	1.267741	-1.153922	0.593508	0.518274	0.811688	-1.442425	-1.541389	-1.530663	-0.526436	-0.222095	-0.184061	0.720982	1.559147	-1.006609	-0.648202	-0.066251	-0.526436	-0.222095	-0.184061	0.720982	1.559147	-1.006609
-0.707763	-0.706828	-0.688248	-0.670077	-0.654796	-0.664342	-0.593421	-0.589417	-0.424494	-0.422539	-0.423522	0.325537	-0.681190	1.739200	0.761929	-1.208650	0.117390	0.245058	0.432007	-1.173682	-1.238126	-1.163670	-0.526436	-0.222095	-0.184061	0.509594	1.076891	-1.096106	-0.648202	0.293651	-0.526436	-0.222095	-0.184061	0.509594	1.076891	-1.096106
-0.707763	-0.706828	-0.688248	-0.670077	-0.654796	-0.664342	-0.593421	-0.589417	-0.424494	-0.422539	-0.423522	0.263153	-0.681190	1.376800	0.490459	-1.244434	-0.133466	0.065834	0.191164	-0.976118	-0.767273	-0.806074	-0.526436	-0.222095	-0.184061	0.386182	0.761601	-1.188004	-0.648202	0.213919	-0.526436	-0.222095	-0.184061	0.386182	0.761601	-1.188004
1.197634	1.658021	0.350196	0.514217	0.576268	0.546031	-0.118311	-0.069640	-0.424494	-0.422539	-0.423522	0.301625	-0.681190	1.135600	0.279763	-1.225556	-0.342851	-0.063197	0.006852	-0.785349	-0.595754	-0.554137	1.510951	-0.222095	-0.184061	0.306133	0.524248	-1.221967	0.130721	0.345477	1.510951	-0.222095	-0.184061	0.306133	0.524248	-1.221967
0.973470	1.379803	0.228026	0.374889	0.431437	0.403634	-0.174207	-0.130790	-0.424494	-0.422539	-0.423522	0.258594	-0.681190	1.038865	0.129467	-1.361181	-0.436754	-0.160832	-0.120138	-0.764459	-0.706595	-0.744611	1.271258	-0.222095	-0.184061	0.265541	0.352885	-1.201633	0.039083	0.487998	1.271258	-0.222095	-0.184061	0.265541	0.352885	-1.201633
0.796498	1.160158	0.131576	0.264892	0.317096	0.291216	-0.218335	-0.179067	-0.424494	-0.422539	-0.423522	0.284813	-0.681190	1.012003	0.053608	-1.373428	-0.442253	-0.224687	-0.210520	0.017549	-0.784183	-0.745020	1.082027	-0.222095	-0.184061	0.236605	0.214636	-0.813445	-0.033263	0.638020	1.082027	-0.222095	-0.184061	0.236605	0.214636	-0.813445
