# EOG Features (36 columns):
# 1.BlinkRateMax 2.BlinkRateMean...36.SaccadeVarMax
-2.013175	-2.038836	-1.467373	-2.017283	-1.624693	-2.004444	-1.253329	-1.459991	-1.958738	-2.045067	-2.076464	0.685636	-0.382643	1.489694	-0.357778	2.455697	0.414995	-0.272149	-0.355529	-1.561986	-0.534534	-0.992556	-1.203314	-1.247519	-1.391322	1.140323	-0.864560	-1.426329	-1.645702	0.335502	-1.203314	-1.247519	-1.391322	1.140323	-0.864560	-1.426329
0.502825	1.228050	-0.461580	0.799451	2.597637	1.673100	0.304379	2.798330	-1.218306	-0.653881	-1.028024	1.012440	-0.382643	1.796682	0.090952	0.813398	0.571102	-0.000197	-0.107167	-0.874348	-0.515073	-0.844742	0.969339	-1.174423	-1.391322	1.464771	-0.540634	-1.211927	-0.960173	0.506101	0.969339	-1.174423	-1.391322	1.464771	-0.540634	-1.211927
0.736362	1.023835	-0.328048	0.641912	1.610462	1.174491	0.071283	1.652639	-0.718246	0.245349	-0.335141	1.199160	-0.382643	1.330672	0.199881	0.301797	0.524539	-0.007256	-0.124402	-0.838626	-0.435282	-0.731722	0.801716	-0.242410	-1.389463	1.202894	-0.490319	-1.168262	-0.548856	0.540220	0.801716	-0.242410	-1.389463	1.202894	-0.490319	-1.168262
-0.049220	0.148786	-0.653570	-0.117858	0.686132	0.266224	-0.307177	0.763316	-1.072672	-0.409056	-0.832662	1.313417	-0.382643	0.939239	0.284875	0.347762	0.501167	-0.053421	-0.084717	-0.203294	-0.530364	-0.565252	0.228851	-0.529584	-1.389994	0.943496	-0.332743	-0.607410	-0.862241	0.372059	0.228851	-0.529584	-1.389994	0.943496	-0.332743	-0.607410
0.443452	0.626274	-0.025929	0.247876	0.841920	0.600473	0.461370	0.966696	-0.408719	-0.311125	-0.437115	1.266835	-0.382643	0.859802	0.270436	0.202441	0.360096	-0.042444	-0.174787	-0.540947	-0.609135	-0.709540	0.760556	-0.379928	-0.370374	0.879822	-0.365745	-0.763448	-0.350815	0.648266	0.760556	-0.379928	-0.370374	0.879822	-0.365745	-0.763448
0.717682	0.855166	0.462781	0.441840	0.697253	0.713024	0.808410	0.950194	-0.127656	-0.417435	-0.359937	1.134740	-0.382643	0.719711	0.162673	-0.057314	0.227326	-0.098437	-0.267688	-0.339337	-0.659263	-0.719627	0.932525	-0.207070	-0.104721	0.750954	-0.438776	-0.713916	0.099280	0.730981	0.932525	-0.207070	-0.104721	0.750954	-0.438776	-0.713916
0.885046	1.160653	0.587660	0.671042	1.240369	1.087528	1.046204	1.461861	-0.200521	-0.551520	-0.444485	1.073440	-0.382643	0.720028	0.093523	0.276481	0.185215	-0.160509	-0.312516	0.057846	-0.548007	-0.583842	1.148815	-0.360691	-0.202619	0.717666	-0.511355	-0.523960	0.199952	0.630769	1.148815	-0.360691	-0.202619	0.717666	-0.511355	-0.523960
1.043767	1.345914	0.892578	0.917838	1.471945	1.361163	1.560952	1.804371	-0.056507	-0.338008	-0.241018	1.089395	-0.382643	0.823426	0.156411	0.191502	0.213488	-0.118450	-0.281743	0.031192	-0.561780	-0.601880	1.245657	-0.316571	-0.276384	0.751808	-0.469973	-0.559300	0.319480	0.676699	1.245657	-0.316571	-0.276384	0.751808	-0.469973	-0.559300
0.684127	0.947708	0.614937	0.572530	1.107635	0.965209	1.229860	1.420328	-0.280299	-0.538839	-0.456953	0.932156	-0.382643	0.715883	0.112551	0.227683	0.214263	-0.151537	-0.293371	0.114822	-0.570595	-0.553378	0.957543	-0.426094	-0.407553	0.582162	-0.490052	-0.505900	0.088282	0.591400	0.957543	-0.426094	-0.407553	0.582162	-0.490052	-0.505900
0.400200	0.633335	0.395747	0.299918	0.820021	0.652614	0.968472	1.117137	-0.456977	-0.697389	-0.627428	0.924729	-0.382643	0.677658	0.121169	0.263327	0.314299	-0.119361	-0.192921	0.045481	-0.516097	-0.517489	0.730084	-0.512560	-0.511108	0.501370	-0.435438	-0.575341	-0.094243	0.497122	0.730084	-0.512560	-0.511108	0.501370	-0.435438	-0.575341
0.266530	0.514397	0.277734	0.263964	0.879523	0.647279	0.829578	1.130915	-0.600002	-0.825739	-0.765431	0.940458	-0.382643	0.762003	0.329208	0.264357	0.446664	0.023521	-0.029647	-0.032341	-0.488661	-0.509261	0.580656	-0.582556	-0.594938	0.556456	-0.255651	-0.617452	-0.209356	0.481729	0.580656	-0.582556	-0.594938	0.556456	-0.255651	-0.617452
0.238009	0.476596	0.210500	0.167417	0.789690	0.535701	0.667044	0.940524	-0.679895	-0.877418	-0.829886	0.941909	-0.382643	0.731073	0.301505	0.154599	0.399689	0.007590	-0.062935	-0.144387	-0.497727	-0.509972	0.513691	-0.636044	-0.663162	0.564286	-0.283287	-0.673475	-0.185228	0.469014	0.513691	-0.636044	-0.663162	0.564286	-0.283287	-0.673475
0.319598	0.537837	0.322349	0.221174	0.777489	0.549845	0.722142	0.897317	-0.563721	-0.819211	-0.751833	0.906621	-0.382643	0.695195	0.239971	0.123547	0.323636	-0.045633	-0.127907	-0.221359	-0.504175	-0.520001	0.530003	-0.629497	-0.627160	0.518588	-0.333785	-0.716972	-0.027855	0.478805	0.530003	-0.629497	-0.627160	0.518588	-0.333785	-0.716972
0.501557	0.598333	0.496027	0.333765	0.723375	0.603922	0.885342	0.924333	-0.501720	-0.798750	-0.703587	0.929092	-0.382643	0.716321	0.261340	-0.021125	0.287786	-0.037785	-0.149515	-0.291889	-0.532372	-0.560548	0.580252	-0.469808	-0.633301	0.537805	-0.336435	-0.753545	0.156984	0.581922	0.580252	-0.469808	-0.633301	0.537805	-0.336435	-0.753545
0.590866	0.667402	0.603778	0.369573	0.749442	0.638519	0.933382	0.898575	-0.321351	-0.800578	-0.608665	0.891096	-0.382643	0.660840	0.211977	-0.002860	0.226828	-0.082851	-0.200538	-0.332366	-0.539567	-0.581768	0.675635	-0.488207	-0.095791	0.484277	-0.377091	-0.771751	0.269050	0.582576	0.675635	-0.488207	-0.095791	0.484277	-0.377091	-0.771751
0.741027	0.802051	0.800144	0.561843	0.720515	0.774202	1.198009	1.055821	-0.240684	-0.756082	-0.534682	0.914001	-0.382643	0.673170	0.234959	-0.056745	0.244953	-0.045600	-0.183154	-0.345300	-0.541580	-0.588690	0.781099	-0.122971	-0.075068	0.503664	-0.364302	-0.771828	0.410884	0.635520	0.781099	-0.122971	-0.075068	0.503664	-0.364302	-0.771828
0.747113	0.777284	0.845026	0.545312	0.596820	0.702555	1.240162	0.901574	-0.140406	-0.653186	-0.424913	1.002028	-0.382643	0.724235	0.296030	0.050159	0.311776	0.018376	-0.118822	-0.386873	-0.553660	-0.594211	0.769529	-0.055046	-0.026563	0.603977	-0.326977	-0.779800	0.458161	0.644344	0.769529	-0.055046	-0.026563	0.603977	-0.326977	-0.779800
0.854462	0.808378	1.136983	0.622278	0.351287	0.669515	1.518372	0.907561	-0.164828	-0.755387	-0.485467	1.247156	-0.382643	0.799808	0.547046	0.032644	0.467221	0.824572	0.363729	-0.414587	-0.568759	-0.610234	0.975422	0.339386	-0.020301	1.093481	0.388722	-0.786092	0.623634	0.732585	0.975422	0.339386	-0.020301	1.093481	0.388722	-0.786092
0.886400	0.871110	1.141791	0.647004	0.501179	0.749602	1.532149	1.005386	-0.278797	-0.969523	-0.646847	1.180904	-0.382643	0.798530	0.543496	0.020119	0.438022	0.822672	0.347944	-0.382253	-0.599964	-0.629112	1.019838	0.182506	-0.020301	1.061228	0.388852	-0.776473	0.599995	0.776705	1.019838	0.182506	-0.020301	1.061228	0.388852	-0.776473
0.803205	0.802790	1.087137	0.656324	0.548596	0.771582	1.512477	1.030127	-0.302109	-1.006371	-0.677236	1.188985	-0.382643	0.829494	0.662152	-0.044271	0.516347	0.949486	0.468629	-0.452465	-0.601977	-0.643564	0.965822	0.173653	-0.020621	1.080893	0.528020	-0.796692	0.552717	0.785529	0.965822	0.173653	-0.020621	1.080893	0.528020	-0.796692
