# EEG Data (Samples × Channels × Bands)
# Channels: Fp1,Fp2,F3,F4...
# Bands: Delta,Theta,Alpha,Beta,Gamma
# Format: [Fp1_Delta, Fp1_Theta, ..., Fp2_Delta, ...]
-0.486042	-0.682947	-0.521836	0.458442	0.564929	-0.594569	-0.608736	-0.698764	-0.051838	0.041711	-0.445952	-0.645375	-0.552447	1.368441	1.290421	-0.407763	-0.562373	-0.679988	-0.207742	-0.099100	-0.558147	-0.718842	-0.713172	-0.057258	0.026650	0.530029	-0.351328	-1.108598	-0.257402	-0.064433	-0.671105	-0.751333	-0.559098	-0.138214	-0.076636	-0.608096	-0.604780	-0.521749	-0.181583	-0.076521	-0.188260	-0.164869	-0.201121	-0.152484	-0.171236	-0.793263	-0.883026	-1.094513	-0.201188	-0.084714	-0.215449	-0.347828	-1.211720	-0.689617	0.060153	-0.712278	-0.788772	-1.212379	-0.240623	-0.124131	-0.790667	-0.884588	-1.086078	-0.205152	-0.080994	-0.209290	-0.334583	-1.135736	-0.401272	-0.015752	-0.703235	-0.798021	-1.172205	-0.227478	-0.122459	-0.203595	-0.375506	-0.951362	-0.294764	0.025135	-0.280416	-0.756883	-0.883207	-0.021630	0.343848
-0.539593	-0.931105	-0.617350	0.432075	0.368484	-0.538972	-0.778914	-0.642327	-0.130226	0.041709	-0.549398	-0.813227	-0.636059	0.721771	1.003311	-0.399984	-0.723361	-0.697759	-0.194798	-0.087334	-0.562011	-0.830328	-0.817723	-0.136556	0.067482	0.427035	-0.266608	-1.009079	-0.250158	-0.057591	-0.657428	-0.743274	-0.563184	-0.133273	-0.067694	-0.610492	-0.507185	-0.635931	-0.134963	-0.076503	-0.184540	-0.166182	-0.201521	-0.159484	-0.137861	-0.770462	-0.862442	-1.005365	-0.228887	-0.080054	-0.211460	-0.322949	-1.311636	-0.478320	-0.035947	-0.676240	-0.814177	-1.234229	-0.273414	-0.080089	-0.768477	-0.874694	-1.010861	-0.217610	-0.086657	-0.205540	-0.309853	-1.231955	-0.312203	-0.061522	-0.667405	-0.807750	-1.201721	-0.261441	-0.081881	-0.201323	-0.385749	-1.155994	-0.305671	-0.034167	-0.270608	-0.844278	-1.124701	-0.055608	0.067742
-0.492857	-0.752361	-0.587028	0.235925	0.390028	-0.612188	-0.625516	-0.781936	-0.084109	0.105512	-0.486589	-0.741965	-0.755065	0.496404	0.925925	-0.597395	-0.761756	-0.784019	-0.199472	-0.084008	-0.494443	-0.722637	-0.922821	-0.252803	0.005854	-0.714255	-0.934250	-1.192162	-0.275407	-0.036710	-0.544776	-0.546581	-0.514607	-0.154842	-0.079732	-0.660557	-0.681231	-0.535823	-0.115500	-0.078970	-0.184307	-0.165373	-0.192741	-0.160115	-0.128786	-0.783325	-0.945974	-1.060775	-0.160100	-0.078051	-0.216291	-0.351345	-1.138593	-0.228147	0.000013	-0.674232	-0.800438	-1.116311	-0.278342	-0.065679	-0.782209	-0.950463	-1.052173	-0.152913	-0.079302	-0.210117	-0.334348	-1.076716	-0.172354	-0.033024	-0.664725	-0.807118	-1.078967	-0.264611	-0.065073	-0.202312	-0.396793	-1.054875	-0.232717	0.114996	-0.278278	-0.842150	-0.972296	-0.086305	0.198985
-0.619125	-0.746778	-0.873314	0.362676	0.607705	-0.577735	-0.763401	-0.867716	-0.161854	0.037191	-0.551388	-0.788418	-0.917493	0.515949	1.115384	-0.562579	-0.713589	-0.821579	-0.289825	-0.107350	-0.558463	-0.810359	-0.981989	-0.325436	-0.039807	-0.526517	-0.471622	-1.178458	-0.364335	-0.049760	-0.653564	-0.787717	-0.613624	-0.133359	-0.073243	-0.620192	-0.775642	-0.539679	-0.133599	-0.080128	-0.186578	-0.172522	-0.199974	-0.158050	-0.156842	-0.773945	-0.914316	-0.972390	-0.231673	-0.068116	-0.213487	-0.381206	-1.201585	-0.607618	0.017311	-0.694876	-0.918983	-1.202112	-0.277492	-0.111716	-0.773692	-0.924441	-0.967589	-0.229747	-0.067790	-0.207531	-0.364398	-1.143403	-0.361145	-0.031275	-0.685907	-0.911748	-1.170068	-0.266166	-0.110186	-0.201487	-0.413151	-1.116051	-0.426654	0.046318	-0.271905	-0.879014	-1.051417	-0.126125	0.258876
-0.565264	-0.540876	-0.783288	0.320878	0.334326	-0.532777	-0.718236	-0.767076	-0.109834	0.074580	-0.528748	-0.558210	-0.955151	0.634450	0.716419	-0.370783	-0.669966	-0.719565	-0.243436	-0.096001	-0.531685	-0.615862	-0.926056	-0.254192	-0.022309	1.854778	-0.586816	-0.506418	-0.166973	-0.022524	-0.622113	-0.723372	-0.562789	-0.116667	-0.057587	-0.607501	-0.672841	-0.626383	-0.151111	-0.074335	-0.183247	-0.163981	-0.184641	-0.156557	-0.054262	-0.764001	-0.860857	-1.011753	-0.184326	-0.059416	-0.211556	-0.356526	-1.296837	-0.500080	0.081676	-0.661588	-0.770900	-0.993732	-0.253839	0.035027	-0.761290	-0.866950	-0.991574	-0.188258	-0.064402	-0.205573	-0.340793	-1.219874	-0.298550	-0.010156	-0.655116	-0.760704	-0.951989	-0.237999	0.026079	-0.199431	-0.331049	-0.969081	-0.241977	0.204502	-0.259972	-0.640007	-0.834806	0.054472	0.318815
-0.616111	-0.715730	-0.727970	0.362047	0.373341	-0.565667	-0.714163	-0.685877	-0.100346	0.033879	-0.554368	-0.639097	-0.725788	0.586550	0.742549	-0.567293	-0.698868	-0.470777	-0.223559	-0.099243	-0.565806	-0.724679	-0.769777	-0.232389	-0.025331	-0.714684	-0.906864	-0.609586	-0.233921	-0.057214	-0.643039	-0.688285	-0.523548	-0.117669	-0.066634	-0.653392	-0.617077	-0.375174	-0.140758	-0.082471	-0.184637	-0.167629	-0.171832	-0.159905	-0.136853	-0.788275	-0.832568	-0.686630	-0.178524	-0.076813	-0.214268	-0.361796	-0.630351	-0.363160	-0.025840	-0.675137	-0.838674	-0.796290	-0.288890	-0.076145	-0.786038	-0.841139	-0.700351	-0.181103	-0.076704	-0.208095	-0.343386	-0.595500	-0.235885	-0.059194	-0.666001	-0.840992	-0.768070	-0.273095	-0.081442	-0.201621	-0.395078	-0.615724	-0.332323	-0.003353	-0.272004	-0.814838	-0.321853	0.041651	0.131758
-0.564450	-0.732255	-0.712750	0.356996	0.459233	-0.561546	-0.697188	-0.741510	-0.083224	0.059837	-0.526815	-0.693277	-0.775987	0.706067	0.981982	-0.480841	-0.685727	-0.713431	-0.227115	-0.091830	-0.547531	-0.732883	-0.859855	-0.220186	0.007989	0.194774	-0.426050	-0.884316	-0.226371	-0.042146	-0.629559	-0.702252	-0.544336	-0.133491	-0.068190	-0.620339	-0.653789	-0.545981	-0.144399	-0.078010	-0.185200	-0.166763	-0.189405	-0.147685	-0.086748	-0.775426	-0.883998	-0.982351	-0.199682	-0.072270	-0.213538	-0.358297	-1.151247	-0.490254	0.018353	-0.682034	-0.821003	-1.054168	-0.204689	-0.006663	-0.774021	-0.890033	-0.978708	-0.197468	-0.073061	-0.207490	-0.341965	-1.085284	-0.302182	-0.034672	-0.673690	-0.821115	-1.020074	-0.195105	-0.012738	-0.201400	-0.390626	-0.962518	-0.239799	0.100702	-0.271223	-0.828323	-0.855568	-0.018308	0.216713
-0.564353	-0.726348	-0.708144	0.351167	0.433089	-0.557156	-0.690160	-0.752538	-0.079746	0.078663	-0.541143	-0.691691	-0.795308	0.616550	0.946873	-0.491922	-0.665914	-0.728252	-0.226248	-0.087794	-0.550047	-0.729690	-0.874293	-0.238311	0.004551	0.343884	-0.259102	-0.816999	-0.205411	-0.026609	-0.615407	-0.713392	-0.540276	-0.126244	-0.061745	-0.614972	-0.638107	-0.554800	-0.134055	-0.075212	-0.184046	-0.167110	-0.186747	-0.139032	-0.039889	-0.766047	-0.895425	-0.971947	-0.181879	-0.063174	-0.212693	-0.357651	-1.138830	-0.409041	0.046265	-0.670522	-0.826251	-1.014595	-0.151127	0.058701	-0.764591	-0.900772	-0.967882	-0.179559	-0.065152	-0.206665	-0.340989	-1.075501	-0.260318	-0.021658	-0.662344	-0.824467	-0.979620	-0.142801	0.049442	-0.200722	-0.393993	-0.959814	-0.165517	0.186932	-0.269804	-0.852152	-0.856539	0.063884	0.256303
-0.550283	-0.666196	-0.722728	0.274892	0.373370	-0.558264	-0.656152	-0.751829	-0.094887	0.054673	-0.531463	-0.655564	-0.808849	0.529118	0.835139	-0.491511	-0.636052	-0.715470	-0.227928	-0.090319	-0.535543	-0.693321	-0.856495	-0.240318	-0.007783	0.466384	-0.201210	-0.781516	-0.184879	-0.017676	-0.592334	-0.697365	-0.522659	-0.125614	-0.062751	-0.593332	-0.630029	-0.542827	-0.131697	-0.075560	-0.182407	-0.165438	-0.180804	-0.132948	-0.024759	-0.749290	-0.858062	-0.921693	-0.164716	-0.060655	-0.209051	-0.354766	-1.099925	-0.382147	0.058393	-0.652851	-0.796058	-0.927097	-0.115169	0.080449	-0.749228	-0.865185	-0.922325	-0.165522	-0.061560	-0.203171	-0.337879	-1.040031	-0.244403	-0.016287	-0.644574	-0.794746	-0.894100	-0.107416	0.070323	-0.198737	-0.376224	-0.887224	-0.104873	0.209677	-0.258839	-0.791195	-0.797825	0.094036	0.271706
-0.354081	-0.310189	-0.345127	1.024083	1.426052	-0.335965	-0.547400	-0.488470	0.579002	0.468627	-0.469534	-0.428971	-0.600544	1.035772	1.737994	-0.434238	-0.563235	-0.659970	-0.095510	0.003086	-0.541409	-0.664980	-0.818390	-0.135804	0.086827	0.514537	-0.145331	-0.743133	-0.134714	0.012461	-0.596568	-0.736668	-0.530919	-0.110271	-0.041305	-0.580329	-0.620692	-0.548613	-0.127059	-0.067626	-0.181588	-0.165577	-0.180830	-0.127022	0.008801	-0.742623	-0.836419	-0.929908	-0.160055	-0.037525	-0.207820	-0.352274	-1.114777	-0.392311	0.101278	-0.644545	-0.797728	-0.923679	-0.080170	0.127715	-0.743061	-0.846897	-0.930460	-0.163109	-0.041333	-0.202008	-0.335815	-1.052797	-0.249931	0.003627	-0.636508	-0.795305	-0.888757	-0.073161	0.113983	-0.197963	-0.364171	-0.849217	-0.063896	0.283828	-0.253683	-0.753861	-0.775659	0.125115	0.296346
