# EOG Features (36 columns):
# 1.BlinkRateMax 2.BlinkRateMean...36.SaccadeVarMax
2.789897	1.159958	1.865697	0.513692	0.465006	0.656620	0.033584	-0.233388	2.852151	-0.115048	1.726663	1.889778	0.000000	2.727132	1.371185	6.569342	2.733726	2.559602	2.485163	-2.307226	-0.538635	-1.308451	3.030957	-0.425954	3.253519	3.473927	0.348342	-1.441832	2.816081	1.338040	3.030957	-0.425954	3.253519	3.473927	0.348342	-1.441832
0.274884	-0.489135	-0.329041	-0.864425	-0.473172	-0.714903	-0.520901	-0.365360	0.743247	0.361691	0.629298	0.719535	0.000000	0.668225	0.196468	1.904810	0.688324	0.416919	0.302873	-2.295588	-0.115471	-1.399942	0.484018	-0.481203	0.171647	1.044853	-0.614697	-1.413475	0.218613	0.353744	0.484018	-0.481203	0.171647	1.044853	-0.614697	-1.413475
0.258477	-0.150672	-0.441099	-0.753925	-0.091237	-0.500040	-0.577584	-0.362272	0.467661	0.152659	0.371839	1.256306	0.000000	0.797314	0.789073	0.217413	0.692587	0.649758	0.343037	-1.874299	-0.602110	-1.417241	0.327908	-0.490717	-0.007939	1.177727	-0.224884	-1.219012	0.218613	1.169303	0.327908	-0.490717	-0.007939	1.177727	-0.224884	-1.219012
0.136559	-0.091954	-0.608496	-0.867681	-0.127744	-0.595791	-0.649096	-0.376921	1.049920	1.451383	1.258896	0.994525	0.000000	0.662519	0.538677	-0.366522	0.438047	0.339440	0.061825	-1.983029	-0.561305	-1.449440	0.069252	-0.496450	-0.396896	0.867255	-0.374000	-1.259509	0.033080	1.157251	0.069252	-0.496450	-0.396896	0.867255	-0.374000	-1.259509
0.433401	0.041522	-0.548406	-0.512689	0.179108	-0.220028	-0.569848	-0.326809	0.568205	0.816020	0.704144	0.949964	0.000000	0.518062	0.473276	0.090939	0.382465	0.188194	-0.040922	-1.876626	-0.485740	-1.379040	0.288841	-0.462618	-0.511908	0.654303	-0.454864	-1.265237	0.074310	1.056812	0.288841	-0.462618	-0.511908	0.654303	-0.454864	-1.265237
0.674266	0.172356	-0.394940	-0.322883	0.397197	-0.013452	-0.504914	-0.302491	1.419990	1.488531	1.495526	0.902612	0.000000	0.547423	0.391077	-0.081409	0.374434	0.215511	-0.094459	-1.935873	-0.654044	-1.441955	0.535976	-0.458314	1.408741	0.582485	-0.564459	-1.286305	0.218613	1.453087	0.535976	-0.458314	1.408741	0.582485	-0.564459	-1.286305
0.576702	0.107133	-0.560157	-0.352564	0.500306	0.006725	-0.519763	-0.278840	0.856997	0.920239	0.920197	1.076500	0.000000	0.873195	0.633145	-0.216975	0.684120	0.809771	0.356351	-2.105802	-0.697322	-1.521702	0.757693	-0.467020	0.981352	1.040366	-0.100430	-1.330442	-0.081095	1.694982	0.757693	-0.467020	0.981352	1.040366	-0.100430	-1.330442
0.739707	0.149878	-0.556843	-0.303616	0.495439	0.012455	-0.524425	-0.283675	0.856674	0.634289	0.801162	0.991999	0.000000	0.971474	0.771436	-0.052086	0.748120	0.873873	0.433937	-2.034901	-0.792534	-1.574191	0.870814	-0.455810	1.747809	0.979929	-0.031031	-1.330798	-0.041133	1.703635	0.870814	-0.455810	1.747809	0.979929	-0.031031	-1.330798
0.877353	0.244462	-0.551198	-0.290437	0.604831	0.067824	-0.536184	-0.282045	0.663675	0.549367	0.649358	0.915752	0.000000	0.912555	0.707792	0.207941	0.717494	0.789454	0.359899	-1.970413	-0.800001	-1.566087	1.071643	-0.462375	1.381091	0.875857	-0.124643	-1.328300	-0.086971	1.710252	1.071643	-0.462375	1.381091	0.875857	-0.124643	-1.328300
1.081836	0.355010	-0.234339	-0.160281	0.199107	-0.117949	-0.366812	-0.252804	0.844292	0.574005	0.729238	1.028721	0.000000	0.999430	1.069407	0.193540	0.908233	1.490895	0.890405	-2.088557	-0.830953	-1.623144	1.202462	-0.358957	1.368928	1.055316	0.733901	-1.351882	0.286968	1.870891	1.202462	-0.358957	1.368928	1.055316	0.733901	-1.351882
1.204406	0.415052	-0.128326	-0.055349	0.004781	-0.127968	-0.350931	-0.250832	0.919689	0.608793	0.792637	1.170639	0.000000	1.230177	1.426697	0.138640	1.141663	1.922226	1.291913	-2.144296	-0.825782	-1.612944	1.386575	-0.265774	1.454824	1.374879	1.171453	-1.363904	0.404147	1.920582	1.386575	-0.265774	1.454824	1.374879	1.171453	-1.363904
1.192644	0.463870	0.001840	0.067611	-0.228160	-0.088393	-0.301591	-0.238308	0.963343	0.586509	0.821557	1.246853	0.000000	1.341719	1.727609	0.000046	1.286847	2.204983	1.574788	-2.173644	-0.780115	-1.583180	1.381300	-0.151220	1.431792	1.531823	1.535195	-1.372147	0.557413	1.924949	1.381300	-0.151220	1.431792	1.531823	1.535195	-1.372147
1.144762	0.524477	-0.085880	0.120614	0.043781	0.063955	-0.313477	-0.217740	0.707118	0.363158	0.576304	1.260513	0.000000	1.280994	1.753924	-0.095832	1.228702	2.126628	1.515514	-2.128469	-0.754449	-1.569146	1.403999	-0.180315	1.207706	1.469670	1.532798	-1.356383	0.426411	1.928617	1.403999	-0.180315	1.207706	1.469670	1.532798	-1.356383
1.071618	0.544447	-0.106818	0.213130	0.140311	0.166200	-0.296249	-0.206125	0.666228	0.430961	0.581230	1.239902	0.000000	1.270522	1.708490	-0.202391	1.195020	2.013669	1.455302	-2.091279	-0.697322	-1.515797	1.305949	-0.176193	1.016817	1.407047	1.473441	-1.355963	0.411018	1.822376	1.305949	-0.176193	1.016817	1.407047	1.473441	-1.355963
1.084214	0.613522	0.057364	0.352329	0.143587	0.247020	-0.240742	-0.193655	0.713115	0.395202	0.593510	1.303066	0.000000	1.239783	1.733850	-0.223319	1.241729	2.094097	1.496389	-2.142290	-0.741097	-1.554075	1.301514	-0.142032	1.035832	1.406983	1.495549	-1.367661	0.532101	1.905343	1.301514	-0.142032	1.035832	1.406983	1.495549	-1.367661
0.945911	0.560928	-0.061626	0.301335	0.138199	0.207318	-0.270245	-0.199162	0.537542	0.323122	0.456587	1.225380	0.000000	1.121879	1.652105	-0.510795	1.110798	1.952862	1.363307	-2.149513	-0.757513	-1.555976	1.143492	-0.145099	0.876425	1.263666	1.443083	-1.367112	0.397749	1.803519	1.143492	-0.145099	0.876425	1.263666	1.443083	-1.367112
0.896783	0.533444	-0.096349	0.285672	0.129520	0.193141	-0.275614	-0.200646	0.404559	0.129644	0.296261	1.223448	0.000000	1.186477	1.657276	-0.600336	1.166504	2.014925	1.397867	-2.175999	-0.795817	-1.572940	1.082708	-0.145518	0.876425	1.303778	1.443267	-1.375331	0.352965	1.978074	1.082708	-0.145518	0.876425	1.303778	1.443267	-1.375331
0.998616	0.633361	-0.064125	0.366656	0.266256	0.303524	-0.267803	-0.191995	0.404559	0.129644	0.296261	1.212904	0.000000	1.164268	1.640981	-0.630120	1.108535	1.960706	1.355381	-2.155533	-0.784873	-1.552847	1.162004	-0.145518	0.876425	1.266842	1.441818	-1.371586	0.397749	1.919889	1.162004	-0.145518	0.876425	1.266842	1.441818	-1.371586
0.979250	0.620418	-0.092587	0.361300	0.260503	0.298220	-0.273249	-0.192577	0.423246	0.245984	0.355728	1.150208	0.000000	1.135985	1.589054	-0.607372	1.055198	1.903053	1.297758	-2.248234	-0.795817	-1.592719	1.129398	-0.145110	0.801117	1.209698	1.388644	-1.408810	0.352965	1.919889	1.129398	-0.145110	0.801117	1.209698	1.388644	-1.408810
0.972679	0.609009	-0.046234	0.368173	0.266329	0.305509	-0.262414	-0.191697	0.572309	0.357898	0.491953	1.022796	0.000000	1.048251	1.445358	-0.587914	0.979289	1.809464	1.217581	-2.269904	-0.779401	-1.594964	1.115066	-0.145087	0.905498	1.103236	1.297183	-1.413620	0.442533	1.919889	1.115066	-0.145087	0.905498	1.103236	1.297183	-1.413620
0.989380	0.620255	-0.009980	0.383128	0.256559	0.311757	-0.256533	-0.190803	0.646623	0.466018	0.581547	0.978337	0.000000	1.011212	1.418599	-0.619983	0.923899	1.764535	1.171958	-2.115804	-0.801289	-1.584827	1.125253	-0.143459	0.905498	1.057518	1.272017	-1.374457	0.487317	1.905343	1.125253	-0.143459	0.905498	1.057518	1.272017	-1.374457
1.012597	0.635097	0.056893	0.437074	0.271831	0.357946	-0.239039	-0.186441	0.446714	0.098663	0.313289	0.984667	0.000000	1.019532	1.417679	-0.542541	0.945827	1.769032	1.180804	-2.036345	-0.850537	-1.582223	1.143150	-0.140013	0.934870	1.055325	1.258670	-1.363704	0.576885	1.890797	1.143150	-0.140013	0.934870	1.055325	1.258670	-1.363704
0.935311	0.609343	0.037491	0.370004	0.280191	0.312009	-0.260173	-0.194243	0.436718	0.141658	0.325077	0.916793	0.000000	1.020045	1.348246	-0.519679	0.925234	1.727558	1.152745	-1.837700	-0.905256	-1.491074	1.048432	-0.151710	0.903502	1.036501	1.219482	-1.244080	0.576885	1.803519	1.048432	-0.151710	0.903502	1.036501	1.219482	-1.244080
1.006833	0.626862	0.120153	0.384491	0.265299	0.311652	-0.238515	-0.194164	0.502775	0.220693	0.397643	0.918501	0.000000	0.995065	1.349409	-0.643892	0.893125	1.710802	1.129584	-1.838904	-0.866952	-1.489500	1.083889	-0.150465	0.906263	1.023793	1.217634	-1.245094	0.666453	1.818066	1.083889	-0.150465	0.906263	1.023793	1.217634	-1.245094
1.049560	0.656191	0.167294	0.514208	0.173336	0.341595	-0.191765	-0.179918	0.357189	-0.015148	0.212168	0.976682	0.000000	1.069295	1.436359	-0.538122	0.989234	1.762838	1.257304	-1.658317	-0.784873	-1.429487	1.147704	-0.074651	0.911733	1.131231	1.342602	-1.200796	0.711237	1.643511	1.147704	-0.074651	0.911733	1.131231	1.342602	-1.200796
0.978187	0.630219	0.078914	0.471047	0.185869	0.320049	-0.216869	-0.184018	0.083399	-0.125165	0.001544	0.993143	0.000000	1.069105	1.456118	-0.422331	1.002114	1.792630	1.300774	-1.574043	-0.806761	-1.454975	1.097931	-0.079588	0.124081	1.198460	1.431478	-1.189991	0.621669	1.614418	1.097931	-0.079588	0.124081	1.198460	1.431478	-1.189991
